3.7138272,1.9064122,-0.6543397,4.3272005
3.773488,1.9865054,-0.6259263,4.3294784
3.8308366,2.0683497,-0.5962226,4.3316288
3.885663,2.1519067,-0.5648529,4.3336589
3.9377302,2.2371461,-0.531473,4.3355754
3.9868254,2.3241506,-0.4955443,4.3373849
4.0326663,2.4129848,-0.4567742,4.3313523
4.0748581,2.5035158,-0.4147449,4.3140021
4.1129584,2.5957239,-0.3681669,4.2807792
4.146545,2.6897524,-0.3173663,4.2325505
4.1751908,2.7854455,-0.264041,4.1761783
4.1985946,2.8825015,-0.2089249,4.1202417
4.2165411,2.9807166,-0.1523581,4.0659773
4.2288598,3.0798238,-0.0948464,4.0155001
4.2354375,3.1795219,-0.0368693,3.9702912
4.2362351,3.2794248,0.0208004,3.9317071
4.2313382,3.3791156,0.0769176,3.9018475
4.2209802,3.4784546,0.1303865,3.8868025
4.2054609,3.5771719,0.1810259,3.8852597
4.1850961,3.6750002,0.2290475,3.8946233
4.1601807,3.7717338,0.2747788,3.91194
4.1309415,3.867318,0.318656,3.9347819
4.0976085,3.9615594,0.3610654,3.9600693
4.0603935,4.0542475,0.4024213,3.983806
4.0194695,4.1451963,0.4431913,4.0060963
3.9746984,4.2347397,0.4841467,4.0270363
3.9262874,4.3223383,0.5257616,4.0467148
3.8742581,4.4077523,0.5687766,4.06027
3.8185607,4.490721,0.6141257,4.0643812
3.7590562,4.5709398,0.6630362,4.0560285
3.6955019,4.6480121,0.7171334,3.9795751
3.6275634,4.7213501,0.7787477,3.8152784
3.5548711,4.7900461,0.8506122,3.6784999
3.4772124,4.8526127,0.93716,3.5804927
3.394555,4.9074954,1.0319405,3.4797262
3.3062777,4.9547581,1.1270457,3.4027852
3.2142817,4.9931164,1.2249515,3.3310776
3.1189186,5.0221189,1.3270768,3.2518873
3.0209079,5.0409302,1.4368803,3.1471074
2.9213479,5.0483325,1.5584271,3.0632582
2.8216645,5.0432461,1.6841093,2.9770484
2.7233285,5.0260826,1.8015265,2.9338227
2.627558,4.9979749,1.9094115,2.9308456
2.535154,4.9601161,2.0084811,2.9564375
2.4469891,4.9137424,2.1001166,2.9993918
2.3636237,4.8599737,2.1877026,3.0545933
2.2846166,4.7985996,2.2714944,3.0863992
2.2099535,4.7311923,2.3360132,3.1626775
2.1399076,4.6602621,2.3873831,3.2413388
2.0731312,4.585927,2.4309347,3.3139207
2.0093577,4.5088557,2.4689578,3.3810441
1.9485766,4.4298013,2.5026706,3.4432412
1.8903094,4.3488102,2.5324998,3.5009722
1.8342576,4.2661467,2.5582846,3.5546385
1.7801458,4.1821024,2.5801956,3.604593
1.72771,4.0969548,2.5984606,3.6511477
1.6766982,4.0109727,2.6130505,3.6945802
1.6264433,3.924625,2.6122891,3.7351388
1.5753992,3.8387684,2.5975465,3.7730462
1.5229157,3.7536948,2.5795918,3.8085035
1.46878,3.6696591,2.5584936,3.8416926
1.4127893,3.5869261,2.5342174,3.8727788
1.3547503,3.5057748,2.5066935,3.9019124
1.2941964,3.4261433,2.4756166,3.9292309
1.2310324,3.3485266,2.4407383,3.9548601
1.1650639,3.2733178,2.4016259,3.9789154
1.0960646,3.2009467,2.3575737,4.001503
1.0237679,3.1319041,2.3076691,4.0033194
0.9478927,3.0668485,2.2500302,3.9781836
0.8682698,3.0067191,2.1839315,3.9225873
0.7848561,2.9522548,2.1144024,3.8478793
0.6978825,2.9037297,2.0449164,3.7834111
0.6074761,2.8612769,1.9747448,3.7297882
0.5142462,2.8252431,1.9044254,3.6861957
0.4189472,2.795933,1.8338158,3.6489832
0.321594,2.7734157,1.7621809,3.6168129
0.2229589,2.7580007,1.6891887,3.5865319
